@relation derived_cust_fin_validate_R_Feb14-2015_weka-weka.filters.unsupervised.attribute.Remove-R18-19-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute spatial-radial_div numeric
@attribute spatial-radial_loy numeric
@attribute spatial-radial_reg numeric
@attribute weekly_div numeric
@attribute weekly_loy numeric
@attribute weekly_reg numeric
@attribute hourly_div numeric
@attribute hourly_loy numeric
@attribute hourly_reg numeric
@attribute spatial-grid_div numeric
@attribute spatial-grid_loy numeric
@attribute spatial-grid_reg numeric
@attribute age numeric
@attribute gender {Male,Female}
@attribute marital {Married,Single,Divorced,Unknown}
@attribute education {'High School','Middle School',College,'Primary School',Master,PHD,Unknown}
@attribute working {'Private Sector Employee','Public Servant','Self-Employed - Retail','Retiree & Non-Employed','Self-Employed - Service',Non-Employed,'Retiree & Private Sector Employee','Self-Employed - Manufacture',Unknown,'Other Income',Housewife,'Retiree & Public Servant',Student,'Retiree & Self -Employed'}
@attribute Trouble {0,1}

@data
0.909962,0.75,0.931576,0.96955,0.552632,0.918342,0.950968,0.368421,0.848033,0.894124,0.75,0.701806,38,Female,Divorced,College,'Private Sector Employee',0
0.849321,0.75,0.816175,0.967991,0.568182,0.836428,0.94543,0.409091,0.885008,0.77166,0.75,0.794222,39,Female,Single,College,'Public Servant',0
0.897944,0.833333,0.881274,0.932597,0.657143,0.960366,0.905253,0.514286,0.960948,0.911189,0.75,0.698754,29,Female,Married,College,'Private Sector Employee',0
0.875,0.875,0.375,0.825011,0.916667,0.413661,0.91721,0.583333,0.28765,0.928383,0.75,0.320149,61,Female,Married,College,'Private Sector Employee',0
0.967132,0.625,0.908607,0.905651,0.647059,0.84354,0.890299,0.588235,0.89712,0.861353,0.75,0.813276,28,Male,Married,College,'Private Sector Employee',0
0.95282,0.875,0.946655,0.983567,0.588235,0.705456,0.955807,0.470588,0.861003,0.928383,0.75,0.751443,43,Male,Married,'High School','Private Sector Employee',0
0.827048,0.666667,0.735616,0.987171,0.52349,0.924053,0.924906,0.348993,0.881796,0.555923,0.75,0.825691,46,Male,Married,College,'Private Sector Employee',0
?,?,?,0.964749,0.571429,0.806382,0.930341,0.5,0.939153,0.861353,0.75,0.365796,23,Male,Married,College,'Public Servant',0
0.946395,1,?,0.928529,0.733333,0.808129,0.608535,0.8,0.89735,1,0.75,?,29,Male,Single,College,'Private Sector Employee',0
0.95282,0.875,0.320482,0.93664,0.619048,0.726926,0.973583,0.380952,0.913773,0.928383,0.75,0.816113,24,Male,Single,'Middle School','Private Sector Employee',0
0.983539,1,0.998926,0.953567,0.577778,0.844392,0.922005,0.422222,0.887462,0.869041,0.75,0.77025,38,Male,Married,'High School','Private Sector Employee',0
0.819448,1,0.910235,0.834719,0.8,0.816606,0.873471,0.6,0.931453,0.928383,0.75,0.822765,55,Male,Married,'High School','Private Sector Employee',0
0.979574,0.833333,0.297382,0.994285,0.571429,0.692227,0.90824,0.619048,0.730532,0.822377,0.75,0.392215,30,Male,Single,College,'Public Servant',0
0.915539,0.833333,0.341977,0.916556,0.652174,0.306798,0.94248,0.434783,0.22291,0.911189,0.75,0.331881,55,Male,Married,Master,'Public Servant',0
1,0.75,0.271131,0.926928,0.625,0.733791,0.909072,0.625,0.733008,1,0.75,0.271131,40,Male,Single,'Middle School','Private Sector Employee',0
0.89208,0.916667,0.903586,0.975504,0.571429,0.814445,0.946053,0.47619,0.958303,0.911189,0.75,0.698754,28,Male,Single,College,'Public Servant',0
0.886565,1,0.883584,0.921748,0.68,0.841724,0.941262,0.4,0.716495,0.842654,0.75,0.892766,48,Female,Married,College,'Private Sector Employee',0
1,0.75,0.823223,0.889885,0.866667,0.893402,0.929966,0.6,0.950479,1,0.75,0.705372,49,Male,Married,College,'Private Sector Employee',0
0.92688,0.625,0.734476,0.964602,0.59322,0.814339,0.889163,0.423729,0.827639,0.801466,0.75,0.795667,29,Male,Married,'High School','Private Sector Employee',1
?,?,?,0.967489,0.7,0.787344,0.948813,0.5,0.819556,1,0.75,0.823223,29,Male,Single,College,'Private Sector Employee',0
1,0.75,?,0.912207,0.818182,0.342285,0.971326,0.545455,0.241684,1,0.75,?,25,Male,Single,'Middle School','Private Sector Employee',1
0.979574,0.833333,0.93933,0.937182,0.666667,0.899725,0.880867,0.666667,0.973419,0.911189,0.75,0.669666,24,Female,Single,'High School','Private Sector Employee',0
1,0.75,0.271131,0.985925,0.666667,0.84029,0.929966,0.6,0.95267,1,0.75,0.271131,28,Male,Single,'High School','Private Sector Employee',0
?,?,?,0.894209,0.842105,0.944192,0.937196,0.526316,0.931539,0.969022,0.75,0.704559,33,Male,Married,'High School','Self-Employed - Manufacture',0
0.92062,1,0.964411,0.8681,0.736842,0.805835,0.969647,0.421053,0.826325,0.859298,0.75,0.742427,32,Male,Single,Master,'Self-Employed - Service',1
?,?,?,0.889652,0.697674,0.96452,0.944831,0.395349,0.937302,0.883633,0.75,0.622023,29,Female,Single,College,'Public Servant',0
0.911189,0.75,0.92391,0.935782,0.705882,0.931668,0.862296,0.705882,0.960949,0.911189,0.75,0.822908,29,Male,Single,'High School','Private Sector Employee',0
?,?,?,0.929262,0.727273,0.907991,0.953884,0.454545,0.915949,0.928383,0.75,0.816113,34,Male,Single,College,'Public Servant',0
0.910122,0.6875,0.763188,0.675459,0.857143,0.882893,0.976085,0.333333,0.730466,0.78466,0.75,0.940967,39,Male,Married,'High School','Private Sector Employee',0
0.832114,0.75,0.812472,0.924867,0.636364,0.971368,0.938659,0.393939,0.920955,0.770969,0.75,0.880314,34,Female,Married,College,'Private Sector Employee',0
0.80381,0.8125,0.92368,0.934359,0.645161,0.990165,0.935885,0.419355,0.979386,0.745156,0.75,0.926322,39,Male,Married,'High School','Public Servant',0
1,0.75,0.823223,0.95665,0.666667,0.762313,0.975177,0.4,0.575373,0.861353,0.75,0.365796,25,Male,Married,'High School','Private Sector Employee',0
0.915539,0.833333,0.86788,0.939838,0.642857,0.743904,0.931336,0.464286,0.240271,0.883633,0.75,0.350651,26,Female,Married,'High School','Private Sector Employee',0
0.875,0.875,0.375,0.953066,0.578947,0.263243,0.943638,0.684211,0.296375,0.928383,0.75,0.320149,43,Male,Married,'High School','Private Sector Employee',0
?,?,?,0.959183,0.586207,0.981121,0.891922,0.482759,0.973741,0.767036,0.75,0.707446,35,Male,Married,'Primary School','Public Servant',0
1,0.75,0.823223,0.917443,0.631579,0.818053,0.957687,0.473684,0.941366,1,0.75,0.823223,29,Male,Single,'High School','Public Servant',0
?,?,?,0.941128,0.625,0.797452,0.920774,0.458333,0.758356,0.942631,0.75,0.823203,31,Male,Married,'High School','Private Sector Employee',0
0.946395,1,0.962095,0.947354,0.769231,0.934813,0.906432,0.615385,0.942107,1,0.75,0.823223,57,Male,Married,College,'Retiree & Non-Employed',0
?,?,?,0.926992,0.75,0.81584,0.978838,0.416667,0.58725,1,0.75,0.823223,33,Male,Married,'High School','Private Sector Employee',0
?,?,?,0.88421,0.68,0.772638,0.925539,0.48,0.937709,0.883633,0.75,0.746544,27,Male,Married,'High School','Private Sector Employee',1
0.819448,1,0.930104,0.925634,0.8,0.858483,0.935267,0.533333,0.669799,0.861353,0.75,0.928632,59,Male,Married,'Primary School','Retiree & Non-Employed',0
0.811278,1,0.42634,0.954644,0.642857,0.745434,0.958745,0.5,0.645245,1,0.75,0.271131,39,Male,Married,College,'Private Sector Employee',0
0.774098,0.8,0.896282,0.916323,0.625,0.956254,0.889754,0.4625,0.969541,0.769393,0.75,0.761827,33,Male,Married,College,'Private Sector Employee',1
0.893701,0.770833,0.984101,0.977015,0.530435,0.966521,0.888705,0.417391,0.976964,0.881653,0.75,0.774326,34,Female,Married,College,'Private Sector Employee',0
0.946395,1,?,0.899209,0.6875,0.778617,0.942607,0.5625,0.690164,1,0.75,?,43,Male,Married,'Primary School','Private Sector Employee',1
0.928383,0.75,0.80479,0.911196,0.705882,0.879351,0.969175,0.411765,0.78604,0.969022,0.75,0.822501,37,Male,Married,'Primary School','Private Sector Employee',1
0.894437,0.78125,0.92811,0.958585,0.596154,0.861768,0.898772,0.557692,0.943691,0.870032,0.75,0.668021,36,Female,Married,'High School','Private Sector Employee',0
0.908064,0.8125,0.961564,0.93181,0.7,0.955928,0.949342,0.45,0.875619,0.856906,0.75,0.898218,28,Male,Single,College,'Private Sector Employee',1
0.808749,0.696429,0.877589,0.947831,0.614458,0.871315,0.911113,0.313253,0.932261,0.694703,0.75,0.638064,31,Male,Single,College,'Public Servant',0
0.864787,0.916667,0.88769,0.968989,0.631579,0.848347,0.937196,0.526316,0.95185,0.883633,0.75,0.350651,24,Female,Single,College,'Private Sector Employee',1
0,1,?,0.952733,0.574468,0.975058,0.560083,0.765957,0.928277,1,0.75,?,33,Male,Single,College,'Private Sector Employee',0
0.954434,1,0.325113,0.860593,0.75,0.818576,0.941176,0.5625,0.687857,0.928383,0.75,0.320149,43,Female,Divorced,'Primary School','Retiree & Non-Employed',1
0.823671,0.833333,0.940599,0.901413,0.690476,0.865902,0.922136,0.428571,0.957257,0.84963,0.75,0.783115,47,Male,Married,'Middle School','Private Sector Employee',0
0.918296,1,0.962767,0.920965,0.65,0.929095,0.958535,0.45,0.961643,0.911189,0.75,0.750095,31,Male,Single,'High School','Private Sector Employee',0
0.861353,0.75,0.820462,0.862634,0.695652,0.911351,0.918468,0.434783,0.904413,0.851396,0.75,0.754632,29,Male,Married,'Primary School','Private Sector Employee',0
0.95282,0.875,0.911495,0.943859,0.596491,0.913579,0.971662,0.298246,0.870465,0.928383,0.75,0.642838,29,Male,Single,College,'Self-Employed - Manufacture',0
0.873479,1,0.956017,0.931749,0.666667,0.964648,0.973679,0.375,0.861098,0.911189,0.75,0.940861,51,Male,Divorced,'High School','Private Sector Employee',0
0.94888,0.6875,0.778127,0.915769,0.636364,0.931152,0.933963,0.454545,0.896811,0.882272,0.75,0.746448,31,Male,Married,'Primary School','Private Sector Employee',0
0.709148,0.916667,0.906793,0.965018,0.583333,0.994855,0.930839,0.5,0.93924,0.822377,0.75,0.81935,32,Male,Single,College,'Private Sector Employee',0
0.95282,0.875,0.905525,0.968632,0.538462,0.67289,0.954908,0.538462,0.672089,0.928383,0.75,0.816113,28,Male,Single,'High School','Private Sector Employee',0
0.83115,0.791667,0.945847,0.864522,0.725,0.877335,0.921342,0.425,0.907564,0.782986,0.75,0.896791,24,Female,Single,'High School','Private Sector Employee',1
0.928383,0.75,0.80479,0.919721,0.722222,0.947148,0.916667,0.611111,0.945679,0.969022,0.75,0.822501,27,Male,Single,'High School','Self-Employed - Retail',1
0.943959,0.833333,0.880999,0.955678,0.571429,0.898854,0.914289,0.5,0.933482,0.843318,0.75,0.814965,33,Male,Divorced,College,'Private Sector Employee',0
0.910102,0.734375,0.97398,0.975684,0.547445,0.904886,0.900066,0.40146,0.866118,0.77723,0.75,0.766969,37,Female,Married,College,'Public Servant',0
0.943959,0.833333,0.88076,0.834719,0.8,0.846086,0.934307,0.5,0.879517,0.942631,0.75,0.938613,58,Male,Married,'High School','Retiree & Non-Employed',0
0.928328,0.65625,0.944702,0.92798,0.714286,0.978598,0.922654,0.428571,0.934706,0.822492,0.75,0.701041,64,Female,Married,'High School','Retiree & Non-Employed',0
0.879503,0.821429,0.932072,0.922882,0.628571,0.78108,0.958674,0.371429,0.953121,0.784939,0.75,0.763002,35,Female,Married,'High School','Private Sector Employee',0
0.898789,0.652778,0.961892,0.925495,0.65,0.971739,0.911293,0.34,0.936333,0.766688,0.75,0.862422,35,Male,Married,Master,'Private Sector Employee',0
0.946395,1,0.962095,0.935525,0.666667,0.904018,0.972765,0.5,0.926714,1,0.75,0.705372,23,Male,Single,'High School','Private Sector Employee',0
0.828286,0.85,0.950524,0.962247,0.555556,0.920152,0.929101,0.611111,0.800072,0.781149,0.75,0.676603,32,Male,Single,College,'Private Sector Employee',0
?,?,?,0.942631,0.75,0.823203,0.935334,0.666667,0.925414,0.928383,0.75,0.701052,33,Male,Married,'High School','Private Sector Employee',1
0.819448,1,0.420562,0.910166,0.714286,0.788219,0.975755,0.428571,0.595575,0.928383,0.75,0.320149,26,Male,Married,'Middle School','Private Sector Employee',0
0.811278,1,0.42634,0.953066,0.578947,0.263243,0.890113,0.684211,0.775816,1,0.75,0.271131,26,Male,Single,'High School','Self-Employed - Service',0
0.930628,0.625,0.874411,0.934515,0.615385,0.928918,0.975006,0.461538,0.970747,0.928383,0.75,0.751443,39,Female,Married,College,'Private Sector Employee',1
0.864787,0.916667,?,0.754029,0.833333,0.820025,0.88205,0.5,0.804536,0.960225,0.75,?,38,Male,Married,'Primary School','Private Sector Employee',0
0.766894,0.833333,0.839673,0.937429,0.7,0.845948,0.915566,0.55,0.98162,0.822377,0.75,0.689905,36,Male,Single,College,'Private Sector Employee',0
0.884862,0.833333,0.899498,0.891535,0.708333,0.777248,0.960294,0.375,0.793681,0.960225,0.75,0.64533,31,Female,Married,'High School','Private Sector Employee',0
0.837162,0.8,0.906542,0.915922,0.647887,0.953532,0.951059,0.323944,0.966966,0.712539,0.75,0.902205,27,Male,Single,'High School','Private Sector Employee',0
0.915539,0.833333,0.86788,0.944334,0.666667,0.291876,0.82044,0.722222,0.766117,0.942631,0.75,0.818629,32,Female,Married,'High School','Private Sector Employee',0
0.982218,0.6875,0.777582,0.983369,0.52381,0.835401,0.965002,0.47619,0.806367,0.882272,0.75,0.817501,37,Female,Divorced,'High School',Housewife,0
0.95282,0.875,0.908302,0.804346,0.818182,0.416892,0.960956,0.727273,0.780019,0.928383,0.75,0.701052,46,Female,Single,'High School','Private Sector Employee',1
0.960225,0.75,0.298383,0.915138,0.733333,0.325987,0.960629,0.466667,0.223066,0.911189,0.75,0.331881,37,Female,Married,'High School','Private Sector Employee',0
0.969022,0.75,0.821871,0.96813,0.818182,0.94805,0.94877,0.636364,0.896996,0.928383,0.75,0.701052,30,Female,Married,College,'Public Servant',0
0.928383,0.75,0.949359,0.931646,0.8,0.847984,0.917411,0.48,0.788453,0.928383,0.75,0.642838,30,Male,Married,'Primary School','Private Sector Employee',0
0.946395,1,0.962095,0.799579,0.866667,0.975937,0.948363,0.533333,0.966925,1,0.75,0.823223,40,Male,Married,'Middle School','Public Servant',0
0.838711,0.9375,0.952063,0.932309,0.615385,0.892147,0.932992,0.410256,0.892342,0.78466,0.75,0.722887,50,Male,Married,'High School','Public Servant',0
0.811278,1,0.42634,0.943876,0.631579,0.738086,0.938947,0.473684,0.829131,1,0.75,0.271131,61,Male,Married,'Primary School','Retiree & Non-Employed',0
0.861353,0.75,0.365796,0.915539,0.833333,0.86788,0.951796,0.583333,0.703407,0.928383,0.75,0.320149,36,Male,Married,College,'Private Sector Employee',0
0.816666,0.833333,0.410627,0.884774,0.695652,0.338391,0.949005,0.369565,0.90097,0.911189,0.75,0.331881,31,Male,Married,College,'Private Sector Employee',0
0.929152,0.625,0.730144,0.894124,0.75,0.808024,0.961956,0.4375,0.601344,0.801466,0.75,0.774262,32,Male,Married,'High School','Private Sector Employee',0
?,?,?,0.965874,0.594595,0.886959,0.895284,0.513514,0.730476,0.928383,0.75,0.320149,25,Male,Single,'High School','Private Sector Employee',0
0.871369,0.9,0.900209,0.934656,0.612903,0.72423,0.950588,0.354839,0.644209,0.866726,0.75,0.743833,49,Male,Married,'High School','Retiree & Non-Employed',0
0.543564,1,0.810698,0.966542,0.555556,0.833027,0.954465,0.37037,0.789559,0.928383,0.75,0.822765,34,Male,Married,College,'Public Servant',0
0.819448,1,0.930104,0.969987,0.615385,0.725591,0.932935,0.692308,0.782183,0.969022,0.75,0.931016,39,Male,Married,College,'Private Sector Employee',0
0.873479,1,0.96831,0.949819,0.594595,0.925428,0.920667,0.513514,0.973622,0.942631,0.75,0.880562,27,Male,Married,'Middle School','Private Sector Employee',0
0.793271,0.8125,0.811814,0.979278,0.55,0.784163,0.920485,0.475,0.919781,0.95921,0.75,0.703964,33,Male,Married,'Primary School','Private Sector Employee',0
0.811278,1,0.42634,0.875761,0.785714,0.936863,0.974111,0.428571,0.861016,1,0.75,0.271131,25,Male,Single,'High School','Private Sector Employee',0
0.954434,1,?,0.975348,0.538462,0.673178,0.94679,0.423077,0.590322,0.928383,0.75,?,36,Male,Married,College,'Public Servant',0
0.926542,0.791667,0.964265,0.987355,0.515152,0.834463,0.959598,0.363636,0.972027,0.76416,0.75,0.749321,29,Male,Married,College,'Public Servant',0
0.775549,0.916667,0.865589,0.953963,0.65,0.893819,0.928432,0.55,0.821733,0.911954,0.75,0.821554,58,Male,Married,'Primary School','Retiree & Non-Employed',1
0.991159,1,0.878582,0.909579,0.708333,0.944464,0.936744,0.458333,0.852685,0.878392,0.75,0.732275,35,Male,Married,'High School','Private Sector Employee',0
0.819448,1,0.420562,0.835114,0.772727,0.838412,0.937524,0.5,0.817787,0.861353,0.75,0.365796,41,Male,Single,'High School','Private Sector Employee',1
0.958364,0.55,0.855547,0.97899,0.548387,0.983522,0.935732,0.419355,0.888851,0.849263,0.75,0.81035,34,Male,Married,College,'Self-Employed - Service',0
0.961897,0.875,0.911604,0.825951,0.826087,0.905677,0.952434,0.434783,0.835578,0.921259,0.75,0.750925,29,Male,Married,'High School','Private Sector Employee',0
0.741232,0.875,0.946615,0.952993,0.538462,0.874418,0.925172,0.410256,0.885434,0.831946,0.75,0.654961,26,Male,Single,'High School','Private Sector Employee',0
0.577987,0.964286,0.833116,0.949365,0.576923,0.782767,0.922912,0.442308,0.782394,0.709598,0.75,0.928102,23,Male,Single,College,'Private Sector Employee',0
0.83391,0.875,0.895674,0.849263,0.75,0.896426,0.971888,0.35,0.892087,0.863373,0.75,0.599271,25,Female,Married,College,'Public Servant',0
0.952031,0.7,0.785173,0.980935,0.551282,0.678281,0.901699,0.410256,0.88622,0.904986,0.75,0.33611,32,Female,Single,College,'Private Sector Employee',0
?,?,?,0.971809,0.55,0.681697,0.956427,0.45,0.752492,0.928383,0.75,0.320149,28,Male,Single,'High School','Private Sector Employee',1
0.902898,0.65,0.85674,0.85619,0.740741,0.9516,0.94691,0.37037,0.908313,0.798487,0.75,0.893099,42,Male,Married,College,'Private Sector Employee',0
0.811278,1,0.866553,0.918238,0.6875,0.90848,0.908064,0.8125,0.967097,0.926992,0.75,0.821891,28,Female,Married,College,'Private Sector Employee',0
0.946395,1,0.962095,0.877425,0.727273,0.851729,0.960325,0.409091,0.908503,1,0.75,0.823223,34,Male,Married,'High School','Private Sector Employee',0
0.943959,0.833333,0.875665,0.975282,0.516129,0.755852,0.940403,0.451613,0.911717,0.942631,0.75,0.818629,35,Male,Married,'Middle School','Private Sector Employee',1
0.885688,0.708333,0.782776,0.957716,0.638889,0.860778,0.909573,0.5,0.928844,0.873002,0.75,0.759971,62,Male,Married,'High School','Retiree & Private Sector Employee',0
0.852508,0.8,0.920996,0.959886,0.566667,0.905239,0.962428,0.4,0.928819,0.866726,0.75,0.698211,30,Female,Single,College,'Private Sector Employee',0
0.91352,0.8,0.85849,0.970156,0.568182,0.908369,0.898958,0.431818,0.942265,0.858803,0.75,0.817899,40,Male,Married,College,'Private Sector Employee',1
0.975664,0.583333,0.704646,0.941568,0.619048,0.847968,0.928914,0.52381,0.780092,0.911954,0.75,0.812581,50,Female,Married,'Primary School','Private Sector Employee',0
0.808014,1,0.428648,0.79729,0.8,0.805937,0.931346,0.5,0.94062,0.883633,0.75,0.350651,29,Male,Married,'High School','Private Sector Employee',0
0.942631,0.75,0.818629,0.923046,0.694444,0.780072,0.920012,0.444444,0.876316,0.911189,0.75,0.8124,23,Male,Single,'High School','Private Sector Employee',1
0.935893,1,0.949852,0.889436,0.73913,0.896883,0.954429,0.478261,0.832996,0.859298,0.75,0.893858,21,Female,Single,College,'Private Sector Employee',0
0.811278,1,0.887095,0.77333,0.842105,0.862487,0.979393,0.315789,0.869743,0.960225,0.75,0.64533,26,Male,Single,College,'Public Servant',0
0.905922,0.675,0.987787,0.96606,0.575,0.98187,0.93405,0.375,0.981095,0.796457,0.75,0.756518,23,Male,Single,College,'Private Sector Employee',1
0.901432,0.625,0.725828,0.959832,0.6,0.888662,0.908953,0.45,0.845662,0.801466,0.75,0.774262,31,Male,Single,'Middle School','Private Sector Employee',0
0.957742,0.583333,0.705263,0.940902,0.65,0.750801,0.939794,0.5,0.847594,0.859298,0.75,0.632715,33,Female,Single,College,'Public Servant',0
0.765804,0.833333,0.877841,0.937555,0.625,0.946598,0.95481,0.34375,0.888686,0.75959,0.75,0.936362,48,Female,Married,'High School','Public Servant',0
0.928383,0.75,0.320149,0.920965,0.65,0.890228,0.965913,0.45,0.89123,0.928383,0.75,0.320149,44,Male,Married,'High School','Private Sector Employee',0
0.819448,1,0.420562,0.954644,0.642857,0.747394,0.930688,0.571429,0.864553,0.928383,0.75,0.701052,40,Male,Married,'High School','Public Servant',0
0.924421,0.75,0.815322,0.92478,0.692308,0.78238,0.871073,0.615385,0.713163,0.904986,0.75,0.810887,36,Male,Married,'High School','Public Servant',0
